power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA
25.0,0,1.0332794830371559,0.0,0,0,65,0.60458,0.3787878787878788,2.0665589660743118,0.023253076923076925,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3210404624277458,0.0,0,0,19,1958.0,0.75,0.6420809248554916,122.375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,1,4.148532289628183,0.5,0,1,7,0.54599,0.625,4.148532289628183,0.09099833333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,4.148532289628183,0.0,0,0,10,0.9976,2.272727272727273,8.297064579256366,0.038369230769230774,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,1,4.148532289628183,0.0,1,0,18,0.37513,1.3157894736842106,4.148532289628183,0.014428076923076924,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,4.148532289628183,0.25,1,1,3,0.50062,2.5,8.297064579256366,0.04551090909090909,0.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.9225308641975298,0.0,0,0,2,0.17943,5.0,3.8450617283950597,0.011214375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.6450502152080326,0.0,0,0,6,0.74044,2.142857142857143,1.2901004304160653,0.0462775,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,5.259562841530058,0.0,1,1,12,143796.0,1.1538461538461537,10.519125683060116,8987.25,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,0,4.148532289628183,0.0,0,0,27,0.81004,1.0714285714285714,8.297064579256366,0.02613032258064516,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,4.148532289628183,0.0,0,1,9,1516.0,1.0,4.148532289628183,137.8181818181818,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,0,4.148532289628183,0.0,1,1,1,0.15104,22.5,8.297064579256366,0.0032834782608695654,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,4.148532289628183,0.0,1,0,8,141131.0,1.1111111111111112,8.297064579256366,12830.09090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,5.259562841530058,0.0,1,1,4,112024.0,3.0,10.519125683060116,7001.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,1.3513326031398323,0.0,1,0,7,388498.0,1.875,1.3513326031398323,24281.125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.42618110236220424,0.0,0,0,11,116248.0,1.25,0.8523622047244085,7265.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,4.6011904761904745,0.0,0,0,83,0.84629,0.2976190476190476,9.202380952380949,0.032549615384615385,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
50.0,0,4.6011904761904745,0.25,0,1,72,1.81,0.684931506849315,9.202380952380949,0.035490196078431374,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,0,4.6011904761904745,0.0,0,0,15,0.48372,0.625,9.202380952380949,0.043974545454545454,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
15.0,0,1.0396963123644247,0.0,0,0,7,0.69337,1.875,2.0793926247288494,0.043335625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,3.850980392156861,0.0,0,0,40,0.88239,0.6097560975609756,7.701960784313722,0.033938076923076925,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.0,1,0,7,0.30061,1.875,2.7026652062796646,0.018788125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,2.1407202216066494,0.0,0,0,12,11579.0,0.7692307692307693,2.1407202216066494,1052.6363636363637,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
25.0,1,2.1407202216066494,0.0,0,1,18,0.50174,1.3157894736842106,2.1407202216066494,0.019297692307692307,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,1,4.148532289628183,0.0,0,0,41,157337.0,0.5952380952380952,4.148532289628183,6051.423076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.5033313851548781,0.0,0,0,16,0.76223,2.2058823529411766,1.0066627703097561,0.01979818181818182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,3.425714285714286,0.0,0,0,17,0.65693,1.3888888888888888,6.851428571428572,0.025266538461538462,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,11,0.40162,1.25,0.7976247030878856,0.02510125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.3988123515439428,0.0,0,0,13,118569.0,1.7857142857142858,0.7976247030878856,4560.346153846154,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,5,0.14091,1.6666666666666667,0.7976247030878856,0.01281,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,6,120669.0,2.142857142857143,0.7976247030878856,7541.8125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.3988123515439428,0.0,0,0,16,145899.0,1.4705882352941178,0.7976247030878856,5611.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.3988123515439428,0.0,0,0,15,1499.0,1.5625,0.7976247030878856,57.65384615384615,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,20,137998.0,0.7142857142857143,0.7976247030878856,8624.875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.0396963123644247,0.25,0,1,8,142605.0,1.1111111111111112,2.0793926247288494,12964.09090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.104394141145143,0.0,0,0,15,166345.0,0.625,2.208788282290286,15122.272727272728,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,6.227631578947366,0.0,0,0,31,113545.0,0.46875,12.455263157894732,7096.5625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,6.227631578947366,0.0,0,0,21,0.66536,0.6818181818181818,12.455263157894732,0.041585,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7170212765957451,0.0,0,0,10,0.82701,1.3636363636363635,1.4340425531914902,0.051688125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7170212765957451,0.25,0,1,10,119305.0,0.9090909090909091,1.4340425531914902,10845.90909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7170212765957451,0.0,0,0,8,0.74231,1.6666666666666667,1.4340425531914902,0.046394375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7170212765957451,0.0,0,0,1,0.77275,5.0,1.4340425531914902,0.07025,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7170212765957451,0.0,0,0,12,150203.0,0.7692307692307693,1.4340425531914902,13654.818181818182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.7170212765957451,0.0,0,0,39,0.34359,0.9375,1.4340425531914902,0.008924415584415585,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7170212765957451,0.0,0,0,11,1614.0,1.25,1.4340425531914902,100.875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7170212765957451,0.0,0,0,3,0.31283,2.5,1.4340425531914902,0.02843909090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.0,0,0,12,154588.0,1.9230769230769231,2.1288135593220323,5945.692307692308,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0644067796610162,0.0,0,0,58,1601.0,0.2542372881355932,2.1288135593220323,100.0625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.1816239316239314,0.0,0,0,12,0.80435,1.9230769230769231,2.363247863247863,0.030936538461538463,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.539884393063584,0.0,1,0,8,140901.0,1.6666666666666667,3.079768786127168,8806.3125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8885880077369437,0.0,0,0,6,123125.0,2.142857142857143,1.7771760154738874,7695.3125,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.0,0,0,3,0.68528,3.75,2.7026652062796646,0.04283,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,0,1.9225308641975298,0.0,0,0,33,0.62184,1.3235294117647058,3.8450617283950597,0.013518260869565216,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3210404624277458,1.25,0,1,16,116504.0,0.5882352941176471,0.6420809248554916,10591.272727272728,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3210404624277458,0.0,0,0,4,0.11395,2.0,0.6420809248554916,0.010359090909090908,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.0332794830371559,0.25,0,1,9,0.63462,0.5,2.0665589660743118,0.10576999999999999,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0332794830371559,0.0,0,0,22,17063.0,0.6521739130434783,2.0665589660743118,1066.4375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,8,0.90418,1.6666666666666667,1.7126408010012437,0.05651125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,0,0,4,131355.0,2.0,2.7026652062796646,11941.363636363636,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.8885880077369437,0.0,0,0,3,148963.0,2.5,1.7771760154738874,13542.09090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.2684210526315784,0.25,1,1,12,129963.0,1.1538461538461537,2.536842105263157,8122.6875,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
112.5,0,0.0,0.25,0,1,156,0.6332,0.7165605095541401,0.0,0.005578854625550661,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
15.0,0,1.3513326031398323,0.25,1,1,6,0.31004,2.142857142857143,2.7026652062796646,0.0193775,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,5.259562841530058,0.25,1,1,4,0.42836,1.0,10.519125683060116,0.07139333333333334,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,5.259562841530058,0.0,1,0,1,0.8449,5.0,10.519125683060116,0.07680909090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,0,4.148532289628183,0.25,1,1,25,0.66714,1.1538461538461537,8.297064579256366,0.021520645161290323,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,4.148532289628183,0.0,1,0,1,0.5412,37.5,8.297064579256366,0.007121052631578947,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
25.0,1,4.148532289628183,0.25,1,1,37,11923.0,0.6578947368421053,4.148532289628183,458.5769230769231,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,1.3513326031398323,0.25,0,1,4,0.92838,2.0,1.3513326031398323,0.08439818181818182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,1.3513326031398323,0.0,0,0,53,25054.0,0.6944444444444444,2.7026652062796646,650.7532467532468,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,1.3513326031398323,0.0,0,0,56,125506.0,1.3157894736842106,2.7026652062796646,1651.3947368421052,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
25.0,0,0.7170212765957451,0.0,0,0,37,143563.0,0.6578947368421053,1.4340425531914902,5521.653846153846,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.7170212765957451,0.0,0,0,41,0.58213,0.8928571428571429,1.4340425531914902,0.015120259740259741,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.7170212765957451,0.0,0,0,45,0.34,0.8152173913043478,1.4340425531914902,0.008831168831168832,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.7170212765957451,0.0,0,0,47,0.23511,0.78125,1.4340425531914902,0.0061067532467532475,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7170212765957451,0.0,0,0,20,134636.0,1.1904761904761905,1.4340425531914902,5178.307692307692,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.5,1,1,25,144165.0,0.5769230769230769,2.7026652062796646,9010.3125,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.3513326031398323,0.0,1,0,46,0.98801,0.5319148936170213,2.7026652062796646,0.038000384615384616,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.3513326031398323,0.5,1,1,6,172018.0,0.7142857142857143,2.7026652062796646,28669.666666666668,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3210404624277458,0.0,0,0,9,0.10677,1.5,0.6420809248554916,0.006673125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3210404624277458,0.25,0,1,34,210518.0,0.42857142857142855,0.6420809248554916,13157.375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
