power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA,target
10.0,0,0.3988123515439428,0.0,0,0,1,0.55906,5.0,0.7976247030878856,0.0508236363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3988123515439428,0.0,0,0,9,0.70447,1.5,0.7976247030878856,0.044029375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3988123515439428,0.0,0,0,28,342532.0,0.5172413793103449,0.7976247030878856,21408.25,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3988123515439428,0.0,0,0,4,0.83557,3.0,0.7976247030878856,0.052223125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.3988123515439428,0.2,0,1,9,188214.0,1.0,0.3988123515439428,17110.363636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.4377892030848322,0.0,0,0,35,0.89035,0.6944444444444444,0.8755784061696644,0.0342442307692307,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.8563204005006219,0.0,0,0,7,14154.0,1.25,1.7126408010012435,1286.7272727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3210404624277458,0.0,0,0,31,224733.0,0.46875,0.6420809248554916,14045.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3210404624277458,0.0,0,0,11,115458.0,1.25,0.6420809248554916,7216.125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.3210404624277458,0.0,0,0,31,142239.0,0.78125,0.6420809248554916,5470.7307692307695,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,0.5033313851548781,0.0,0,0,42,0.4634,1.162790697674419,1.006662770309756,0.0090862745098039,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.3210404624277458,0.0,0,0,38,117497.0,0.6410256410256411,0.6420809248554916,4519.115384615385,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3210404624277458,0.0,0,0,17,169462.0,0.8333333333333334,0.6420809248554916,10591.375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.5033313851548781,0.6,0,1,12,0.36029,0.7692307692307693,0.5033313851548781,0.0327536363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.5033313851548781,0.0,0,0,1,0.51009,2.5,1.006662770309756,0.085015,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,4.148532289628183,0.2,0,1,3,0.59309,1.25,4.148532289628183,0.0988483333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,2.140720221606649,0.0,0,0,13,0.94723,0.7142857142857143,4.281440443213299,0.0861118181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,2.140720221606649,0.0,0,0,6,125323.0,0.7142857142857143,4.281440443213299,20887.166666666668,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.140720221606649,0.0,0,1,11,0.65242,2.083333333333333,4.281440443213299,0.0250930769230769,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,2.140720221606649,0.0,0,0,5,0.77752,0.8333333333333334,4.281440443213299,0.1295866666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,6.818166666666661,0.0,0,1,68,0.27154,0.7246376811594203,13.636333333333322,0.0053243137254901,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,6.818166666666661,0.0,0,1,43,0.14729,0.5681818181818182,13.636333333333322,0.005665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45.0,0,6.818166666666661,0.0,0,1,47,0.22341,0.9375,13.636333333333322,0.0048567391304347,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,0,0.8563204005006219,0.0,0,0,38,143064.0,0.3846153846153846,1.7126408010012435,8941.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.8563204005006219,0.2,0,1,14,0.63231,0.6666666666666666,1.7126408010012435,0.0574827272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.4377892030848322,0.0,0,0,17,122323.0,1.3888888888888888,0.8755784061696644,4704.7307692307695,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4377892030848322,0.0,0,0,9,0.47848,1.5,0.8755784061696644,0.029905,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.4377892030848322,0.0,0,0,21,1194.0,1.1363636363636365,0.8755784061696644,45.92307692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.4377892030848322,0.0,0,0,46,0.67791,0.7978723404255319,0.8755784061696644,0.0176080519480519,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.0,1,0,12,0.6082,1.1538461538461535,4.320603015075376,0.0380125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,2.140720221606649,0.2,0,1,5,150196.0,1.6666666666666667,2.140720221606649,13654.181818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,2.140720221606649,0.0,0,0,8,18995.0,1.1111111111111112,4.281440443213299,1726.8181818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4080022075055212,0.0,0,0,13,124509.0,1.0714285714285714,0.8160044150110425,7781.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.4080022075055212,0.0,0,0,1,0.20318,5.0,0.8160044150110425,0.018470909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,2.160301507537688,0.2,1,1,10,15686.0,0.9090909090909092,4.320603015075376,1426.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,2.160301507537688,0.2,1,1,19,185413.0,0.5,4.320603015075376,16855.727272727272,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.0,1,0,15,232405.0,0.9375,4.320603015075376,14525.3125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.0,1,1,23,0.52493,0.625,4.320603015075376,0.032808125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.160301507537688,0.0,1,0,36,17456.0,0.6756756756756757,4.320603015075376,671.3846153846154,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,2.160301507537688,0.2,1,1,29,136318.0,1.25,4.320603015075376,3540.7272727272725,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.8885880077369437,0.0,0,0,1,0.26169,5.0,0.8885880077369437,0.02379,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.160301507537688,0.0,1,0,4,0.23857,5.0,4.320603015075376,0.0091757692307692,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,0,6.818166666666661,0.0,0,1,26,0.63173,0.5555555555555556,13.636333333333322,0.039483125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,6.818166666666661,0.0,0,0,31,121882.0,1.171875,13.636333333333322,3165.7662337662337,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,1,6.818166666666661,0.0,0,0,32,124205.0,1.1363636363636365,6.818166666666661,3226.103896103896,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,6.818166666666661,0.0,0,1,52,279553.0,0.7075471698113207,13.636333333333322,7261.116883116883,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.0,0,0,11,0.71526,1.25,1.7126408010012435,0.04470375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.4261811023622042,0.0,0,0,5,144843.0,6.25,0.8523622047244085,3762.155844155844,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.4261811023622042,0.0,0,0,3,0.43731,9.375,0.8523622047244085,0.0113587012987012,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.4261811023622042,0.0,0,0,2,0.47676,12.5,0.8523622047244085,0.0123833766233766,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.4261811023622042,0.2,0,1,3,0.87437,1.25,0.8523622047244085,0.1457283333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8885880077369437,0.0,0,0,10,14257.0,1.3636363636363635,1.7771760154738874,891.0625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.4261811023622042,0.0,0,0,2,0.8148,3.333333333333333,0.8523622047244085,0.0740727272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.4261811023622042,0.2,0,1,6,26888.0,1.4285714285714286,0.8523622047244085,2444.3636363636365,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.0,0,0.4377892030848322,0.0,0,0,13,114386.0,1.7857142857142858,0.8755784061696644,4399.461538461538,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.0,0,0,10,0.3226,1.3636363636363635,1.7126408010012435,0.0201625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.0,0,0,11,0.53245,1.25,1.7126408010012435,0.033278125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.0,0,0,7,110956.0,1.875,1.7126408010012435,6934.75,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.2,0,1,13,13517.0,1.0714285714285714,1.7126408010012435,844.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.8563204005006219,0.0,0,0,17,0.99642,1.3888888888888888,1.7126408010012435,0.0383238461538461,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4261811023622042,0.0,0,0,10,0.86283,1.3636363636363635,0.8523622047244085,0.053926875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,2.160301507537688,0.0,1,0,84,0.39406,0.5882352941176471,4.320603015075376,0.0077266666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,2.160301507537688,0.0,0,0,6,127161.0,1.4285714285714286,4.320603015075376,11560.09090909091,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,2.160301507537688,0.0,1,0,54,15588.0,0.6818181818181818,4.320603015075376,404.8831168831169,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.160301507537688,0.0,1,0,28,170395.0,0.8620689655172413,4.320603015075376,6553.653846153846,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.160301507537688,0.0,1,0,24,131418.0,1.0,4.320603015075376,5054.538461538462,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.160301507537688,0.0,1,1,34,12504.0,0.7142857142857143,4.320603015075376,480.9230769230769,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,2.160301507537688,0.0,1,1,6,0.33775,1.4285714285714286,4.320603015075376,0.0307045454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.2,0,1,18,135378.0,0.7894736842105263,1.7126408010012435,8461.125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,4.148532289628183,0.0,0,0,1,0.0,7.5,8.297064579256366,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.227631578947366,0.2,0,1,6,0.0,1.4285714285714286,6.227631578947366,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,6.227631578947366,0.0,0,0,1,0.199,7.5,12.455263157894732,0.0124375,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.0,0,2.140720221606649,0.0,1,1,37,18656.0,0.6578947368421053,4.281440443213299,717.5384615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3988123515439428,0.0,0,0,11,294731.0,1.25,0.7976247030878856,18420.6875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,3.108256880733945,0.0,0,0,17,0.26464,0.8333333333333334,6.2165137614678905,0.01654,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,3.425714285714286,0.0,0,0,10,0.30975,1.3636363636363635,6.851428571428572,0.019359375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.425714285714286,0.0,0,0,8,0.72594,2.7777777777777777,6.851428571428572,0.0279207692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.425714285714286,0.2,0,1,67,18031.0,0.3676470588235294,6.851428571428572,693.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,3.425714285714286,0.0,0,0,7,0.28369,1.25,6.851428571428572,0.02579,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,6.818166666666661,0.0,0,1,18,0.82273,1.3157894736842106,13.636333333333322,0.0316434615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,6.818166666666661,0.0,0,1,86,0.2408,0.4310344827586206,13.636333333333322,0.0062545454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,6.818166666666661,0.2,0,1,67,0.57857,0.3676470588235294,13.636333333333322,0.0222526923076923,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37.5,0,6.818166666666661,0.0,0,1,45,0.27696,0.8152173913043478,13.636333333333322,0.0071937662337662,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,6.818166666666661,0.0,0,0,25,0.50731,1.4423076923076923,13.636333333333322,0.0131768831168831,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,0,6.818166666666661,0.0,0,0,6,0.19234,6.428571428571429,13.636333333333322,0.004181304347826,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,6.818166666666661,0.0,0,1,93,0.7588,0.5319148936170213,13.636333333333322,0.014878431372549,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,6.818166666666661,0.0,0,1,46,0.18952,0.7978723404255319,13.636333333333322,0.0049225974025974,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,6.818166666666661,0.0,0,1,47,0.29524,0.5208333333333334,13.636333333333322,0.0113553846153846,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,2.160301507537688,0.0,1,0,31,0.77485,1.171875,4.320603015075376,0.020125974025974,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.3210404624277458,0.0,0,0,11,0.7381,2.083333333333333,0.6420809248554916,0.0283884615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.3210404624277458,0.0,0,0,11,214079.0,2.083333333333333,0.6420809248554916,8233.807692307691,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.3210404624277458,0.0,0,0,75,212286.0,0.4934210526315789,0.6420809248554916,5513.922077922078,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.3210404624277458,0.0,0,0,4,0.89824,1.0,0.6420809248554916,0.1497066666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3210404624277458,0.0,0,0,7,0.88827,1.875,0.6420809248554916,0.055516875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3210404624277458,0.0,0,0,11,228407.0,1.25,0.6420809248554916,14275.4375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,0.3210404624277458,0.0,0,0,42,0.99885,1.162790697674419,0.6420809248554916,0.019585294117647,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,1,0.3210404624277458,0.0,0,0,77,344971.0,0.4807692307692308,0.3210404624277458,8960.285714285714,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.5,0,4.148532289628183,0.0,0,0,1,0.0,18.75,8.297064579256366,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.3210404624277458,0.0,0,0,1,0.0,5.0,0.6420809248554916,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,6.227631578947366,0.0,0,0,61,0.96557,0.6048387096774194,12.455263157894732,0.0250797402597402,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25.0,0,6.818166666666661,0.0,0,0,41,128226.0,0.5952380952380952,13.636333333333322,4931.769230769231,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,6.818166666666661,0.2,0,1,6,19947.0,1.4285714285714286,13.636333333333322,1813.3636363636365,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,6.818166666666661,0.0,0,0,17,195126.0,0.8333333333333334,13.636333333333322,12195.375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.8563204005006219,0.0,0,0,45,233045.0,0.8152173913043478,1.7126408010012435,6053.116883116883,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.8563204005006219,0.0,0,0,4,0.16596,2.0,1.7126408010012435,0.0150872727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.8563204005006219,0.0,0,0,4,0.67961,2.0,0.8563204005006219,0.0617827272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.140720221606649,0.0,0,0,17,0.7042,0.8333333333333334,4.281440443213299,0.0440125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.140720221606649,0.0,0,0,9,0.47464,1.5,4.281440443213299,0.029665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.140720221606649,0.0,0,0,22,173833.0,0.6521739130434783,4.281440443213299,10864.5625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7340425531914896,0.0,0,0,4,0.28181,2.0,1.4680851063829792,0.0256190909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7340425531914896,0.0,0,0,6,0.30235,1.4285714285714286,1.4680851063829792,0.0274863636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.7340425531914896,0.0,0,0,5,0.51261,2.5,1.4680851063829792,0.032038125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.7340425531914896,0.4,0,1,3,0.3941,1.25,1.4680851063829792,0.0656833333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.7340425531914896,0.0,0,0,17,162854.0,0.8333333333333334,1.4680851063829792,10178.375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.7340425531914896,0.0,0,0,17,199607.0,0.8333333333333334,1.4680851063829792,12475.4375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,6.227631578947366,0.2,0,1,29,129774.0,0.5,12.455263157894732,8110.875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.140720221606649,0.0,0,1,11,15615.0,2.083333333333333,4.281440443213299,600.5769230769231,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.140720221606649,0.0,0,1,25,13512.0,0.9615384615384616,4.281440443213299,519.6923076923077,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.8563204005006219,0.2,0,1,17,149886.0,0.2777777777777778,1.7126408010012435,24981.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.8563204005006219,0.0,0,0,19,110456.0,1.25,1.7126408010012435,4248.307692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.8563204005006219,0.0,0,0,19,246593.0,1.25,1.7126408010012435,9484.346153846154,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4261811023622042,0.0,0,0,2,0.21503,5.0,0.8523622047244085,0.013439375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.8885880077369437,0.0,0,0,33,210459.0,0.7352941176470589,1.7771760154738874,8094.576923076923,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.160301507537688,0.0,1,1,26,121103.0,0.925925925925926,4.320603015075376,4657.807692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.2,1,1,10,0.32824,1.3636363636363635,4.320603015075376,0.020515,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.0,1,1,25,142863.0,0.5769230769230769,4.320603015075376,8928.9375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,2.160301507537688,0.0,1,0,2,0.97499,1.6666666666666667,4.320603015075376,0.1624983333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,2.160301507537688,0.0,1,1,31,0.81484,1.171875,4.320603015075376,0.0211646753246753,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.2,1,1,30,293769.0,0.4838709677419355,4.320603015075376,18360.5625,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.160301507537688,0.0,1,1,24,110237.0,1.0,4.320603015075376,4239.884615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.4,1,1,14,0.29415,1.0,4.320603015075376,0.018384375,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.0,1,1,16,0.50527,0.8823529411764706,4.320603015075376,0.031579375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4377892030848322,0.0,0,0,20,134502.0,0.7142857142857143,0.8755784061696644,8406.375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,2.160301507537688,0.4,0,1,15,18139.0,0.3125,4.320603015075376,3023.1666666666665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,2.160301507537688,0.0,0,0,16,126868.0,0.5882352941176471,2.160301507537688,11533.454545454546,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,1.3513326031398325,0.0,1,1,45,35108.0,0.8152173913043478,2.702665206279665,911.896103896104,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.160301507537688,0.0,1,1,31,0.78277,0.78125,4.320603015075376,0.0301065384615384,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.0,1,1,23,18461.0,0.625,4.320603015075376,1153.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.4377892030848322,0.0,0,0,33,13718.0,1.1029411764705883,0.8755784061696644,356.3116883116884,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4377892030848322,0.0,0,0,8,0.47578,1.6666666666666667,0.8755784061696644,0.02973625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,0,2.160301507537688,0.2,1,1,13,150943.0,5.357142857142857,4.320603015075376,1986.092105263158,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10.0,0,2.160301507537688,0.0,1,1,11,0.85802,0.8333333333333334,4.320603015075376,0.0780018181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.0,1,1,16,155415.0,0.8823529411764706,4.320603015075376,9713.4375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.160301507537688,0.0,1,0,25,0.97169,0.5769230769230769,4.320603015075376,0.060730625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,2.160301507537688,0.0,1,1,2,0.74707,3.333333333333333,4.320603015075376,0.0679154545454545,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.8563204005006219,0.0,0,0,25,18406.0,0.9615384615384616,1.7126408010012435,707.9230769230769,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.8563204005006219,0.0,0,0,35,120409.0,0.6944444444444444,1.7126408010012435,4631.115384615385,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
